location,location_name,date,value,commit_date,type,target_end_date,weekly_value,n
GB,United Kingdom,2021-12-05,54,2022-03-02,Deaths,2021-12-11,831,7
GB,United Kingdom,2021-12-06,41,2022-03-02,Deaths,2021-12-11,831,7
GB,United Kingdom,2021-12-07,180,2022-03-02,Deaths,2021-12-11,831,7
GB,United Kingdom,2021-12-08,161,2022-03-02,Deaths,2021-12-11,831,7
GB,United Kingdom,2021-12-09,148,2022-03-02,Deaths,2021-12-11,831,7
GB,United Kingdom,2021-12-10,120,2022-03-02,Deaths,2021-12-11,831,7
GB,United Kingdom,2021-12-11,132,2022-03-02,Deaths,2021-12-18,793,7
GB,United Kingdom,2021-12-12,52,2022-03-02,Deaths,2021-12-18,793,7
GB,United Kingdom,2021-12-13,38,2022-03-02,Deaths,2021-12-18,793,7
GB,United Kingdom,2021-12-14,150,2022-03-02,Deaths,2021-12-18,793,7
GB,United Kingdom,2021-12-15,164,2022-03-02,Deaths,2021-12-18,793,7
GB,United Kingdom,2021-12-16,146,2022-03-02,Deaths,2021-12-18,793,7
GB,United Kingdom,2021-12-17,111,2022-03-02,Deaths,2021-12-18,793,7
GB,United Kingdom,2021-12-18,125,2022-03-02,Deaths,2021-12-25,809,7
GB,United Kingdom,2021-12-19,45,2022-03-02,Deaths,2021-12-25,809,7
GB,United Kingdom,2021-12-20,43,2022-03-02,Deaths,2021-12-25,809,7
GB,United Kingdom,2021-12-21,172,2022-03-02,Deaths,2021-12-25,809,7
GB,United Kingdom,2021-12-22,140,2022-03-02,Deaths,2021-12-25,809,7
GB,United Kingdom,2021-12-23,147,2022-03-02,Deaths,2021-12-25,809,7
GB,United Kingdom,2021-12-24,137,2022-03-02,Deaths,2021-12-25,809,7
GB,United Kingdom,2021-12-25,10,2022-03-02,Deaths,2022-01-01,767,7
GB,United Kingdom,2021-12-26,3,2022-03-02,Deaths,2022-01-01,767,7
GB,United Kingdom,2021-12-27,143,2022-03-02,Deaths,2022-01-01,767,7
GB,United Kingdom,2021-12-28,19,2022-03-02,Deaths,2022-01-01,767,7
GB,United Kingdom,2021-12-29,57,2022-03-02,Deaths,2022-01-01,767,7
GB,United Kingdom,2021-12-30,332,2022-03-02,Deaths,2022-01-01,767,7
GB,United Kingdom,2021-12-31,203,2022-03-02,Deaths,2022-01-01,767,7
GB,United Kingdom,2022-01-01,154,2022-03-02,Deaths,2022-01-08,154,1
GB,United Kingdom,2021-01-01,613,2022-02-23,Deaths,2021-01-02,613,1
GB,United Kingdom,2021-01-02,445,2022-02-23,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-03,454,2022-02-23,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-04,407,2022-02-23,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-05,874,2022-02-23,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-06,1041,2022-02-23,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-07,1162,2022-02-23,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-08,1325,2022-02-23,Deaths,2021-01-09,5708,7
GB,United Kingdom,2021-01-09,1035,2022-02-23,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-10,563,2022-02-23,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-11,529,2022-02-23,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-12,1243,2022-02-23,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-13,1564,2022-02-23,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-14,1248,2022-02-23,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-15,1280,2022-02-23,Deaths,2021-01-16,7462,7
GB,United Kingdom,2021-01-16,1295,2022-02-23,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-17,671,2022-02-23,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-18,599,2022-02-23,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-19,1610,2022-02-23,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-20,1820,2022-02-23,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-21,1290,2022-02-23,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-22,1401,2022-02-23,Deaths,2021-01-23,8686,7
GB,United Kingdom,2021-01-23,1348,2022-02-23,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-24,610,2022-02-23,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-25,592,2022-02-23,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-26,1631,2022-02-23,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-27,1725,2022-02-23,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-28,1239,2022-02-23,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-29,1245,2022-02-23,Deaths,2021-01-30,8390,7
GB,United Kingdom,2021-01-30,1200,2022-02-23,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-01-31,587,2022-02-23,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-01,406,2022-02-23,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-02,1449,2022-02-23,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-03,1322,2022-02-23,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-04,915,2022-02-23,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-05,1014,2022-02-23,Deaths,2021-02-06,6893,7
GB,United Kingdom,2021-02-06,828,2022-02-23,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-07,373,2022-02-23,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-08,333,2022-02-23,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-09,1052,2022-02-23,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-10,1001,2022-02-23,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-11,678,2022-02-23,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-12,758,2022-02-23,Deaths,2021-02-13,5023,7
GB,United Kingdom,2021-02-13,621,2022-02-23,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-14,258,2022-02-23,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-15,230,2022-02-23,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-16,799,2022-02-23,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-17,738,2022-02-23,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-18,454,2022-02-23,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-19,533,2022-02-23,Deaths,2021-02-20,3633,7
GB,United Kingdom,2021-02-20,445,2022-02-23,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-21,215,2022-02-23,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-22,177,2022-02-23,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-23,548,2022-02-23,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-24,442,2022-02-23,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-25,323,2022-02-23,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-26,345,2022-02-23,Deaths,2021-02-27,2495,7
GB,United Kingdom,2021-02-27,290,2022-02-23,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-02-28,144,2022-02-23,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-01,104,2022-02-23,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-02,343,2022-02-23,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-03,487,2022-02-23,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-04,242,2022-02-23,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-05,236,2022-02-23,Deaths,2021-03-06,1846,7
GB,United Kingdom,2021-03-06,158,2022-02-23,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-07,82,2022-02-23,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-08,65,2022-02-23,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-09,231,2022-02-23,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-10,190,2022-02-23,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-11,181,2022-02-23,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-12,175,2022-02-23,Deaths,2021-03-13,1082,7
GB,United Kingdom,2021-03-13,121,2022-02-23,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-14,52,2022-02-23,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-15,64,2022-02-23,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-16,110,2022-02-23,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-17,141,2022-02-23,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-18,95,2022-02-23,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-19,100,2022-02-23,Deaths,2021-03-20,683,7
GB,United Kingdom,2021-03-20,96,2022-02-23,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-21,33,2022-02-23,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-22,17,2022-02-23,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-23,112,2022-02-23,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-24,98,2022-02-23,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-25,63,2022-02-23,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-26,70,2022-02-23,Deaths,2021-03-27,489,7
GB,United Kingdom,2021-03-27,58,2022-02-23,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-28,19,2022-02-23,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-29,23,2022-02-23,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-30,55,2022-02-23,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-03-31,43,2022-02-23,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-01,51,2022-02-23,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-02,52,2022-02-23,Deaths,2021-04-03,301,7
GB,United Kingdom,2021-04-03,10,2022-02-23,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-04,10,2022-02-23,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-05,26,2022-02-23,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-06,20,2022-02-23,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-07,45,2022-02-23,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-08,53,2022-02-23,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-09,60,2022-02-23,Deaths,2021-04-10,224,7
GB,United Kingdom,2021-04-10,40,2022-02-23,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-11,7,2022-02-23,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-12,13,2022-02-23,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-13,23,2022-02-23,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-14,38,2022-02-23,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-15,30,2022-02-23,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-16,34,2022-02-23,Deaths,2021-04-17,185,7
GB,United Kingdom,2021-04-17,35,2022-02-23,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-18,10,2022-02-23,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-19,4,2022-02-23,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-20,33,2022-02-23,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-21,20,2022-02-23,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-22,18,2022-02-23,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-23,40,2022-02-23,Deaths,2021-04-24,160,7
GB,United Kingdom,2021-04-24,32,2022-02-23,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-25,11,2022-02-23,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-26,6,2022-02-23,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-27,17,2022-02-23,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-28,29,2022-02-23,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-29,22,2022-02-23,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-04-30,15,2022-02-23,Deaths,2021-05-01,132,7
GB,United Kingdom,2021-05-01,7,2022-02-23,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-02,14,2022-02-23,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-03,1,2022-02-23,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-04,4,2022-02-23,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-05,27,2022-02-23,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-06,13,2022-02-23,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-07,15,2022-02-23,Deaths,2021-05-08,81,7
GB,United Kingdom,2021-05-08,5,2022-02-23,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-09,2,2022-02-23,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-10,4,2022-02-23,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-11,20,2022-02-23,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-12,11,2022-02-23,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-13,11,2022-02-23,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-14,17,2022-02-23,Deaths,2021-05-15,70,7
GB,United Kingdom,2021-05-15,7,2022-02-23,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-16,4,2022-02-23,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-17,5,2022-02-23,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-18,7,2022-02-23,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-19,3,2022-02-23,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-20,7,2022-02-23,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-21,9,2022-02-23,Deaths,2021-05-22,42,7
GB,United Kingdom,2021-05-22,6,2022-02-23,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-23,5,2022-02-23,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-24,3,2022-02-23,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-25,15,2022-02-23,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-26,9,2022-02-23,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-27,10,2022-02-23,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-28,10,2022-02-23,Deaths,2021-05-29,58,7
GB,United Kingdom,2021-05-29,7,2022-02-23,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-05-30,6,2022-02-23,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-05-31,1,2022-02-23,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-01,0,2022-02-23,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-02,12,2022-02-23,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-03,18,2022-02-23,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-04,11,2022-02-23,Deaths,2021-06-05,55,7
GB,United Kingdom,2021-06-05,13,2022-02-23,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-06,4,2022-02-23,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-07,1,2022-02-23,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-08,13,2022-02-23,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-09,6,2022-02-23,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-10,7,2022-02-23,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-11,17,2022-02-23,Deaths,2021-06-12,61,7
GB,United Kingdom,2021-06-12,12,2022-02-23,Deaths,2021-06-19,72,7
GB,United Kingdom,2021-06-13,8,2022-02-23,Deaths,2021-06-19,72,7
GB,United Kingdom,2021-06-14,3,2022-02-23,Deaths,2021-06-19,72,7
GB,United Kingdom,2021-06-15,10,2022-02-23,Deaths,2021-06-19,72,7
GB,United Kingdom,2021-06-16,9,2022-02-23,Deaths,2021-06-19,72,7
GB,United Kingdom,2021-06-17,19,2022-02-23,Deaths,2021-06-19,72,7
GB,United Kingdom,2021-06-18,11,2022-02-23,Deaths,2021-06-19,72,7
GB,United Kingdom,2021-06-19,14,2022-02-23,Deaths,2021-06-26,110,7
GB,United Kingdom,2021-06-20,6,2022-02-23,Deaths,2021-06-26,110,7
GB,United Kingdom,2021-06-21,5,2022-02-23,Deaths,2021-06-26,110,7
GB,United Kingdom,2021-06-22,27,2022-02-23,Deaths,2021-06-26,110,7
GB,United Kingdom,2021-06-23,19,2022-02-23,Deaths,2021-06-26,110,7
GB,United Kingdom,2021-06-24,21,2022-02-23,Deaths,2021-06-26,110,7
GB,United Kingdom,2021-06-25,18,2022-02-23,Deaths,2021-06-26,110,7
GB,United Kingdom,2021-06-26,23,2022-02-23,Deaths,2021-07-03,123,7
GB,United Kingdom,2021-06-27,11,2022-02-23,Deaths,2021-07-03,123,7
GB,United Kingdom,2021-06-28,3,2022-02-23,Deaths,2021-07-03,123,7
GB,United Kingdom,2021-06-29,23,2022-02-23,Deaths,2021-07-03,123,7
GB,United Kingdom,2021-06-30,14,2022-02-23,Deaths,2021-07-03,123,7
GB,United Kingdom,2021-07-01,22,2022-02-23,Deaths,2021-07-03,123,7
GB,United Kingdom,2021-07-02,27,2022-02-23,Deaths,2021-07-03,123,7
GB,United Kingdom,2021-07-03,18,2022-02-23,Deaths,2021-07-10,176,7
GB,United Kingdom,2021-07-04,15,2022-02-23,Deaths,2021-07-10,176,7
GB,United Kingdom,2021-07-05,9,2022-02-23,Deaths,2021-07-10,176,7
GB,United Kingdom,2021-07-06,37,2022-02-23,Deaths,2021-07-10,176,7
GB,United Kingdom,2021-07-07,33,2022-02-23,Deaths,2021-07-10,176,7
GB,United Kingdom,2021-07-08,35,2022-02-23,Deaths,2021-07-10,176,7
GB,United Kingdom,2021-07-09,29,2022-02-23,Deaths,2021-07-10,176,7
GB,United Kingdom,2021-07-10,34,2022-02-23,Deaths,2021-07-17,277,7
GB,United Kingdom,2021-07-11,26,2022-02-23,Deaths,2021-07-17,277,7
GB,United Kingdom,2021-07-12,6,2022-02-23,Deaths,2021-07-17,277,7
GB,United Kingdom,2021-07-13,50,2022-02-23,Deaths,2021-07-17,277,7
GB,United Kingdom,2021-07-14,49,2022-02-23,Deaths,2021-07-17,277,7
GB,United Kingdom,2021-07-15,63,2022-02-23,Deaths,2021-07-17,277,7
GB,United Kingdom,2021-07-16,49,2022-02-23,Deaths,2021-07-17,277,7
GB,United Kingdom,2021-07-17,41,2022-02-23,Deaths,2021-07-24,402,7
GB,United Kingdom,2021-07-18,25,2022-02-23,Deaths,2021-07-24,402,7
GB,United Kingdom,2021-07-19,19,2022-02-23,Deaths,2021-07-24,402,7
GB,United Kingdom,2021-07-20,96,2022-02-23,Deaths,2021-07-24,402,7
GB,United Kingdom,2021-07-21,73,2022-02-23,Deaths,2021-07-24,402,7
GB,United Kingdom,2021-07-22,84,2022-02-23,Deaths,2021-07-24,402,7
GB,United Kingdom,2021-07-23,64,2022-02-23,Deaths,2021-07-24,402,7
GB,United Kingdom,2021-07-24,86,2022-02-23,Deaths,2021-07-31,539,7
GB,United Kingdom,2021-07-25,28,2022-02-23,Deaths,2021-07-31,539,7
GB,United Kingdom,2021-07-26,14,2022-02-23,Deaths,2021-07-31,539,7
GB,United Kingdom,2021-07-27,131,2022-02-23,Deaths,2021-07-31,539,7
GB,United Kingdom,2021-07-28,127,2022-02-23,Deaths,2021-07-31,539,7
GB,United Kingdom,2021-07-29,85,2022-02-23,Deaths,2021-07-31,539,7
GB,United Kingdom,2021-07-30,68,2022-02-23,Deaths,2021-07-31,539,7
GB,United Kingdom,2021-07-31,71,2022-02-23,Deaths,2021-08-07,595,7
GB,United Kingdom,2021-08-01,65,2022-02-23,Deaths,2021-08-07,595,7
GB,United Kingdom,2021-08-02,24,2022-02-23,Deaths,2021-08-07,595,7
GB,United Kingdom,2021-08-03,138,2022-02-23,Deaths,2021-08-07,595,7
GB,United Kingdom,2021-08-04,119,2022-02-23,Deaths,2021-08-07,595,7
GB,United Kingdom,2021-08-05,86,2022-02-23,Deaths,2021-08-07,595,7
GB,United Kingdom,2021-08-06,92,2022-02-23,Deaths,2021-08-07,595,7
GB,United Kingdom,2021-08-07,103,2022-02-23,Deaths,2021-08-14,623,7
GB,United Kingdom,2021-08-08,39,2022-02-23,Deaths,2021-08-14,623,7
GB,United Kingdom,2021-08-09,37,2022-02-23,Deaths,2021-08-14,623,7
GB,United Kingdom,2021-08-10,146,2022-02-23,Deaths,2021-08-14,623,7
GB,United Kingdom,2021-08-11,104,2022-02-23,Deaths,2021-08-14,623,7
GB,United Kingdom,2021-08-12,94,2022-02-23,Deaths,2021-08-14,623,7
GB,United Kingdom,2021-08-13,100,2022-02-23,Deaths,2021-08-14,623,7
GB,United Kingdom,2021-08-14,93,2022-02-23,Deaths,2021-08-21,686,7
GB,United Kingdom,2021-08-15,59,2022-02-23,Deaths,2021-08-21,686,7
GB,United Kingdom,2021-08-16,26,2022-02-23,Deaths,2021-08-21,686,7
GB,United Kingdom,2021-08-17,170,2022-02-23,Deaths,2021-08-21,686,7
GB,United Kingdom,2021-08-18,111,2022-02-23,Deaths,2021-08-21,686,7
GB,United Kingdom,2021-08-19,113,2022-02-23,Deaths,2021-08-21,686,7
GB,United Kingdom,2021-08-20,114,2022-02-23,Deaths,2021-08-21,686,7
GB,United Kingdom,2021-08-21,104,2022-02-23,Deaths,2021-08-28,756,7
GB,United Kingdom,2021-08-22,49,2022-02-23,Deaths,2021-08-28,756,7
GB,United Kingdom,2021-08-23,40,2022-02-23,Deaths,2021-08-28,756,7
GB,United Kingdom,2021-08-24,174,2022-02-23,Deaths,2021-08-28,756,7
GB,United Kingdom,2021-08-25,149,2022-02-23,Deaths,2021-08-28,756,7
GB,United Kingdom,2021-08-26,140,2022-02-23,Deaths,2021-08-28,756,7
GB,United Kingdom,2021-08-27,100,2022-02-23,Deaths,2021-08-28,756,7
GB,United Kingdom,2021-08-28,133,2022-02-23,Deaths,2021-09-04,798,7
GB,United Kingdom,2021-08-29,61,2022-02-23,Deaths,2021-09-04,798,7
GB,United Kingdom,2021-08-30,48,2022-02-23,Deaths,2021-09-04,798,7
GB,United Kingdom,2021-08-31,50,2022-02-23,Deaths,2021-09-04,798,7
GB,United Kingdom,2021-09-01,207,2022-02-23,Deaths,2021-09-04,798,7
GB,United Kingdom,2021-09-02,178,2022-02-23,Deaths,2021-09-04,798,7
GB,United Kingdom,2021-09-03,121,2022-02-23,Deaths,2021-09-04,798,7
GB,United Kingdom,2021-09-04,120,2022-02-23,Deaths,2021-09-11,947,7
GB,United Kingdom,2021-09-05,68,2022-02-23,Deaths,2021-09-11,947,7
GB,United Kingdom,2021-09-06,45,2022-02-23,Deaths,2021-09-11,947,7
GB,United Kingdom,2021-09-07,209,2022-02-23,Deaths,2021-09-11,947,7
GB,United Kingdom,2021-09-08,191,2022-02-23,Deaths,2021-09-11,947,7
GB,United Kingdom,2021-09-09,167,2022-02-23,Deaths,2021-09-11,947,7
GB,United Kingdom,2021-09-10,147,2022-02-23,Deaths,2021-09-11,947,7
GB,United Kingdom,2021-09-11,156,2022-02-23,Deaths,2021-09-18,995,7
GB,United Kingdom,2021-09-12,56,2022-02-23,Deaths,2021-09-18,995,7
GB,United Kingdom,2021-09-13,61,2022-02-23,Deaths,2021-09-18,995,7
GB,United Kingdom,2021-09-14,185,2022-02-23,Deaths,2021-09-18,995,7
GB,United Kingdom,2021-09-15,201,2022-02-23,Deaths,2021-09-18,995,7
GB,United Kingdom,2021-09-16,158,2022-02-23,Deaths,2021-09-18,995,7
GB,United Kingdom,2021-09-17,178,2022-02-23,Deaths,2021-09-18,995,7
GB,United Kingdom,2021-09-18,164,2022-02-23,Deaths,2021-09-25,1000,7
GB,United Kingdom,2021-09-19,56,2022-02-23,Deaths,2021-09-25,1000,7
GB,United Kingdom,2021-09-20,49,2022-02-23,Deaths,2021-09-25,1000,7
GB,United Kingdom,2021-09-21,203,2022-02-23,Deaths,2021-09-25,1000,7
GB,United Kingdom,2021-09-22,166,2022-02-23,Deaths,2021-09-25,1000,7
GB,United Kingdom,2021-09-23,182,2022-02-23,Deaths,2021-09-25,1000,7
GB,United Kingdom,2021-09-24,180,2022-02-23,Deaths,2021-09-25,1000,7
GB,United Kingdom,2021-09-25,122,2022-02-23,Deaths,2021-10-02,806,7
GB,United Kingdom,2021-09-26,63,2022-02-23,Deaths,2021-10-02,806,7
GB,United Kingdom,2021-09-27,40,2022-02-23,Deaths,2021-10-02,806,7
GB,United Kingdom,2021-09-28,167,2022-02-23,Deaths,2021-10-02,806,7
GB,United Kingdom,2021-09-29,150,2022-02-23,Deaths,2021-10-02,806,7
GB,United Kingdom,2021-09-30,137,2022-02-23,Deaths,2021-10-02,806,7
GB,United Kingdom,2021-10-01,127,2022-02-23,Deaths,2021-10-02,806,7
GB,United Kingdom,2021-10-02,121,2022-02-23,Deaths,2021-10-09,752,7
GB,United Kingdom,2021-10-03,43,2022-02-23,Deaths,2021-10-09,752,7
GB,United Kingdom,2021-10-04,33,2022-02-23,Deaths,2021-10-09,752,7
GB,United Kingdom,2021-10-05,166,2022-02-23,Deaths,2021-10-09,752,7
GB,United Kingdom,2021-10-06,143,2022-02-23,Deaths,2021-10-09,752,7
GB,United Kingdom,2021-10-07,122,2022-02-23,Deaths,2021-10-09,752,7
GB,United Kingdom,2021-10-08,124,2022-02-23,Deaths,2021-10-09,752,7
GB,United Kingdom,2021-10-09,156,2022-02-23,Deaths,2021-10-16,838,7
GB,United Kingdom,2021-10-10,38,2022-02-23,Deaths,2021-10-16,838,7
GB,United Kingdom,2021-10-11,28,2022-02-23,Deaths,2021-10-16,838,7
GB,United Kingdom,2021-10-12,181,2022-02-23,Deaths,2021-10-16,838,7
GB,United Kingdom,2021-10-13,136,2022-02-23,Deaths,2021-10-16,838,7
GB,United Kingdom,2021-10-14,157,2022-02-23,Deaths,2021-10-16,838,7
GB,United Kingdom,2021-10-15,142,2022-02-23,Deaths,2021-10-16,838,7
GB,United Kingdom,2021-10-16,148,2022-02-23,Deaths,2021-10-23,947,7
GB,United Kingdom,2021-10-17,57,2022-02-23,Deaths,2021-10-23,947,7
GB,United Kingdom,2021-10-18,45,2022-02-23,Deaths,2021-10-23,947,7
GB,United Kingdom,2021-10-19,223,2022-02-23,Deaths,2021-10-23,947,7
GB,United Kingdom,2021-10-20,179,2022-02-23,Deaths,2021-10-23,947,7
GB,United Kingdom,2021-10-21,115,2022-02-23,Deaths,2021-10-23,947,7
GB,United Kingdom,2021-10-22,180,2022-02-23,Deaths,2021-10-23,947,7
GB,United Kingdom,2021-10-23,135,2022-02-23,Deaths,2021-10-30,1066,7
GB,United Kingdom,2021-10-24,72,2022-02-23,Deaths,2021-10-30,1066,7
GB,United Kingdom,2021-10-25,38,2022-02-23,Deaths,2021-10-30,1066,7
GB,United Kingdom,2021-10-26,263,2022-02-23,Deaths,2021-10-30,1066,7
GB,United Kingdom,2021-10-27,207,2022-02-23,Deaths,2021-10-30,1066,7
GB,United Kingdom,2021-10-28,165,2022-02-23,Deaths,2021-10-30,1066,7
GB,United Kingdom,2021-10-29,186,2022-02-23,Deaths,2021-10-30,1066,7
